-89, 189, 1998
-17, 212, 1998
33, 254, 1998
53, 205, 1913
32, 151, 1626
32, 151, 1626
8, 121, 1386
-7, 115, 1245
-33, 67, 1106
-41, 48, 934
-41, 48, 934
-20, 82, 781
-15, 101, 680
-17, 99, 576
-17, 99, 576
-6, 83, 443
-2, 78, 335
-2, 78, 335
1, 36, 241
8, -3, 146
8, -3, 146
2, 1, 196
15, -8, 230
15, -8, 230
14, -41, 206
3, -102, 210
-2, -131, 240
-2, -131, 240
-55, -120, 304
-105, -119, 358
-89, -88, 420
-43, -39, 475
-44, -74, 490
-44, -74, 490
-42, -66, 592
-17, -26, 735
108, -5, 821
155, -17, 973
155, -17, 973
121, 16, 1274
102, 177, 1538
-,-,-
-218, 57, 835
-232, 43, 1054
-268, 6, 1300
-221, 21, 1889
-200, 155, 1998
-211, 211, 1998
-213, 290, 1998
-213, 290, 1998
-170, 342, 1998
-133, 339, 1945
-118, 319, 1624
-109, 289, 1309
-95, 236, 1093
-61, 217, 932
-30, 186, 735
-37, 161, 475
-37, 161, 475
-87, 152, 283
-117, 142, 192
-68, 137, 173
-50, 150, 199
-50, 150, 199
-68, 151, 220
-74, 142, 235
-60, 100, 269
-38, 42, 327
-38, 42, 327
-27, -38, 369
-29, -70, 432
-75, -75, 495
-129, -71, 494
-129, -71, 494
-139, -92, 526
-77, -136, 599
-32, -91, 670
-48, -8, 735
-37, 38, 839
-37, 38, 839
72, 58, 959
155, 62, 1045
106, 147, 1114
106, 147, 1114
110, 214, 1313
236, 192, 1505
305, 184, 1580
189, 159, 1555
152, 182, 1794
-,-,-
-340, -58, 1686
-243, -70, 1944
-193, 26, 1998
-173, 46, 1998
-159, 192, 1998
-123, 308, 1998
-95, 427, 1958
-112, 403, 1614
-115, 341, 1228
-115, 341, 1228
-121, 287, 942
-130, 237, 762
-127, 194, 611
-132, 152, 448
-133, 106, 333
-119, 37, 223
-88, -2, 171
-88, -2, 171
-71, 0, 184
-83, 3, 214
-83, 3, 214
-62, -15, 226
-48, -60, 239
-24, -93, 269
12, -105, 330
12, -105, 330
16, -109, 353
-50, -130, 399
-65, -73, 420
-36, -1, 481
-36, -1, 481
34, 37, 505
54, 35, 568
6, -18, 558
6, -18, 558
-6, -53, 599
61, -54, 678
61, -54, 678
168, -55, 875
262, -16, 1073
283, 85, 1228
343, 86, 1370
343, 86, 1370
388, 71, 1589
362, 161, 1854
301, 289, 1998
-,-,-
-231, -40, 857
-214, 39, 1281
-255, -43, 1667
-255, -43, 1667
-214, -6, 1974
-115, 40, 1998
-85, 95, 1998
-59, 91, 1998
-48, 101, 1998
-63, 80, 1841
-63, 80, 1841
-99, 31, 1491
-80, 53, 1334
-79, 130, 1231
-71, 159, 1026
-89, 150, 781
-89, 150, 781
-88, 108, 564
-78, 95, 407
-73, 95, 332
-73, 95, 332
-23, 115, 358
13, 138, 377
21, 97, 298
21, 97, 298
56, 41, 265
70, 2, 322
51, -31, 356
51, -31, 356
59, -113, 354
72, -146, 377
58, -136, 448
58, -136, 448
17, -107, 500
-10, -78, 497
13, -78, 497
-18, -113, 543
-18, -113, 543
-26, -85, 586
-4, -24, 575
73, -69, 590
102, -130, 707
112, -126, 872
112, -126, 872
120, -123, 1031
236, -187, 1149
327, -183, 1291
326, -110, 1493
288, 32, 1666
-,-,-
-176, 67, 1095
-204, 98, 1528
-174, 126, 1716
-174, 126, 1716
-99, 310, 1998
-84, 303, 1998
-34, 251, 1998
-12, 260, 1998
-5, 256, 1888
-22, 206, 1599
-61, 169, 1343
-61, 169, 1343
-70, 168, 1161
-42, 210, 1100
-13, 210, 972
-14, 141, 671
-28, 83, 478
-28, 83, 478
-47, 52, 388
-30, 38, 331
-7, 61, 342
-7, 61, 342
-3, 101, 342
-8, 100, 289
-8, 100, 289
0, 86, 237
-3, 75, 229
-25, 26, 246
-25, 26, 246
-20, -37, 235
-15, -59, 256
-50, -69, 325
-66, -63, 403
-66, -63, 403
-80, -66, 459
-63, -71, 502
-28, -97, 643
-46, -93, 780
-46, -93, 780
-58, -56, 862
9, -61, 965
52, -71, 1058
52, -71, 1058
39, -14, 1196
30, 106, 1346
130, 231, 1628
-,-,-
-234, 49, 905
-267, 76, 1161
-326, 20, 1343
-282, 70, 1755
-239, 175, 1998
-248, 210, 1998
-226, 199, 1998
-170, 189, 1998
-170, 189, 1998
-109, 179, 1919
-98, 147, 1647
-94, 116, 1407
-83, 139, 1222
-39, 146, 1126
-20, 135, 987
-21, 99, 747
-21, 99, 747
-14, 72, 502
-12, 85, 375
-32, 85, 318
-32, 85, 318
-12, 104, 312
39, 123, 332
69, 141, 293
69, 141, 293
48, 128, 241
-14, 95, 225
-44, 43, 237
-44, 43, 237
-31, -4, 267
-31, -4, 323
-113, 3, 354
-113, 3, 354
-157, -62, 407
-116, -94, 471
-115, -129, 491
-155, -123, 609
-137, -59, 719
-39, -1, 772
-39, -1, 772
-38, 37, 812
-101, 59, 968
3, 158, 1242
3, 158, 1242
-,-,-
-232, -38, 1091
-223, 47, 1492
-212, 47, 1950
-200, 33, 1998
-163, 89, 1998
-163, 89, 1998
-148, 115, 1998
-132, 127, 1997
-133, 64, 1857
-160, -2, 1612
-177, -63, 1379
-148, -83, 1243
-116, -41, 1179
-70, 2, 1034
-70, 2, 1034
-39, 0, 847
-42, 3, 643
-42, 3, 643
-53, 16, 442
-58, 42, 335
-8, 75, 325
-8, 75, 325
36, 123, 391
21, 149, 354
-4, 114, 297
-4, 114, 297
-1, 87, 287
5, 66, 332
5, 66, 332
18, 21, 355
32, -31, 341
38, -49, 370
38, -49, 370
-1, -53, 386
-60, -81, 389
-58, -94, 400
-58, -94, 400
-31, -95, 429
-56, -104, 519
-68, -143, 584
-7, -160, 632
78, -132, 691
78, -132, 691
31, -64, 881
17, 20, 1249
106, 55, 1617
-,-,-
-230, 40, 1362
-230, 40, 1362
-178, 159, 1807
-168, 79, 1840
-107, 179, 1998
-57, 242, 1998
-16, 249, 1998
-26, 213, 1997
-26, 213, 1997
-31, 196, 1836
-35, 160, 1537
-12, 147, 1338
-19, 151, 1164
-44, 124, 936
-73, 85, 742
-73, 85, 742
-77, 61, 576
-48, 64, 485
1, 63, 424
1, 63, 424
4, 76, 419
25, 84, 356
25, 84, 356
-11, 54, 307
-35, 26, 252
-35, 26, 252
-39, 31, 249
1, -24, 265
25, -50, 286
25, -50, 286
68, -52, 345
104, -54, 422
47, -64, 393
47, -64, 393
-48, -48, 375
-87, -27, 347
-95, -33, 406
-76, 16, 513
-76, 16, 513
-13, 19, 547
33, -21, 574
43, -34, 811
43, -34, 811
55, -3, 991
125, 20, 1174
212, 30, 1420
267, 167, 1734
267, 167, 1734
272, 338, 1991
311, 409, 1998
308, 462, 1998
-,-,-
-170, -88, 1557
-103, -58, 1806
-33, -24, 1998
-25, 41, 1998
-38, 95, 1998
-38, 95, 1998
-21, 128, 1998
-9, 122, 1949
-32, 112, 1711
-72, 79, 1447
-71, 91, 1216
-71, 91, 1216
-29, 133, 1096
-10, 172, 985
-32, 176, 828
-13, 109, 616
-13, 109, 616
17, 73, 470
24, 49, 364
16, 40, 310
16, 40, 310
20, 34, 282
18, 27, 290
-5, 2, 251
-5, 2, 251
-34, -32, 205
-48, -48, 236
-48, -48, 236
-33, -78, 275
-59, -117, 320
-68, -125, 381
-81, -148, 398
-127, -159, 424
-153, -137, 522
-153, -137, 522
-162, -109, 569
-154, -124, 516
-128, -129, 602
-113, -53, 734
-49, 36, 872
45, 57, 857
45, 57, 857
53, 48, 1036
104, 95, 1398
180, 215, 1678
223, 320, 1822
223, 320, 1822
256, 372, 1981
291, 278, 1969
-,-,-
-343, 7, 1091
-360, 83, 1328
-355, 125, 1617
-269, 295, 1989
-222, 303, 1998
-222, 303, 1998
-165, 244, 1998
-119, 237, 1998
-74, 194, 1951
-61, 200, 1686
-54, 208, 1387
-83, 212, 1172
-76, 239, 990
-76, 239, 990
-57, 294, 900
-54, 305, 750
-58, 222, 530
-68, 156, 408
-59, 101, 307
-59, 101, 307
-49, 12, 248
-45, -32, 254
-16, -78, 268
4, -115, 260
4, -115, 260
50, -127, 291
80, -168, 299
106, -219, 291
106, -219, 291
120, -204, 341
110, -141, 406
74, -104, 403
-8, -91, 425
-66, -82, 463
-66, -82, 463
-67, -65, 460
-49, -74, 472
-65, -92, 517
-76, -35, 662
-76, -35, 662
16, 21, 730
56, -3, 759
51, 34, 1070
51, 34, 1070
114, 210, 1588
209, 349, 1942
286, 405, 1988
255, 414, 1964
255, 400, 1969
-,-,-
-291, -120, 1230
-278, -34, 1669
-157, 131, 1997
-145, 162, 1998
-145, 162, 1998
-99, 207, 1998
-3, 225, 1994
29, 164, 1809
30, 141, 1571
36, 103, 1410
36, 103, 1410
34, 98, 1303
28, 96, 1226
-20, 69, 1028
-75, 19, 842
-75, 19, 842
-105, 16, 713
-86, 68, 609
-95, 90, 606
-95, 90, 606
-87, 116, 598
-66, 124, 524
-40, 86, 417
-38, 55, 328
-38, 55, 328
-53, 36, 263
-75, 29, 206
-92, 19, 179
-92, 19, 179
-64, -28, 136
-53, -54, 122
-40, -72, 191
-40, -72, 191
-36, -73, 228
-44, -56, 276
-49, -76, 334
-68, -75, 449
-68, -75, 449
-21, -43, 566
76, -84, 660
151, -53, 859
-,-,-
-262, -135, 1052
-271, 1, 1613
-280, 174, 1927
-208, 258, 1998
-221, 276, 1998
-180, 393, 1998
-180, 393, 1998
-166, 405, 1998
-153, 387, 1962
-141, 331, 1708
-160, 274, 1415
-184, 241, 1131
-219, 225, 919
-223, 212, 772
-184, 206, 639
-136, 146, 507
-136, 146, 507
-129, 69, 328
-118, 25, 189
-100, 6, 131
-83, 19, 114
-83, 19, 114
-65, 24, 60
-44, 3, -12
-39, -33, -15
-39, -33, -15
-16, -77, 41
-14, -39, 111
-13, -30, 122
-52, -83, 148
-52, -83, 148
-61, -163, 202
-69, -198, 231
-75, -198, 259
-81, -210, 418
28, -153, 657
28, -153, 657
115, -39, 805
130, 49, 1073
211, 248, 1615
328, 354, 1995
386, 423, 1998
386, 423, 1998
428, 495, 1998
466, 480, 1998
445, 435, 1998
399, 358, 1970
-,-,-
-342, 130, 1724
-342, 130, 1724
-317, 133, 1933
-166, 160, 1977
-86, 121, 1980
-88, 147, 1971
-93, 203, 1998
-86, 322, 1998
-95, 387, 1912
-95, 387, 1912
-134, 383, 1628
-146, 382, 1369
-133, 355, 1090
-117, 287, 812
-127, 205, 578
-112, 152, 396
-74, 103, 288
-74, 103, 288
-27, 25, 209
-25, -65, 134
-39, -106, 86
-30, -170, 87
-30, -170, 87
-10, -234, 84
-30, -279, 151
-20, -319, 199
12, -343, 243
24, -332, 283
24, -332, 283
6, -286, 300
-65, -214, 264
-129, -126, 299
-115, -87, 390
-72, -11, 546
-72, -11, 546
-46, 2, 596
-98, -48, 635
-116, -42, 775
-111, -10, 852
-111, -10, 852
-115, 45, 837
-145, 143, 1031
-47, 189, 1152
59, 268, 1311
72, 251, 1466
55, 271, 1719
55, 271, 1719
83, 373, 1855
70, 373, 1933
147, 476, 1998
102, 741, 1998
102, 741, 1998
127, 596, 1937
-,-,-
-250, 6, 905
-231, 7, 1033
-239, 43, 1226
-239, 43, 1226
-241, 116, 1499
-265, 304, 1884
-271, 282, 1998
-247, 293, 1998
-200, 262, 1998
-197, 241, 1997
-185, 257, 1844
-168, 245, 1550
-152, 226, 1291
-159, 232, 1093
-159, 232, 1093
-148, 246, 933
-142, 219, 778
-143, 173, 606
-138, 115, 439
-86, 77, 318
-62, 88, 287
-62, 88, 287
-47, 69, 316
-42, 46, 324
-13, 25, 309
-13, 25, 309
7, -3, 287
22, -31, 287
22, -31, 287
25, -79, 312
21, -143, 320
7, -158, 335
-23, -133, 343
-23, -133, 343
-54, -140, 416
-74, -170, 483
-78, -118, 512
-71, -61, 570
-82, -112, 613
-58, -160, 673
-58, -160, 673
-36, -131, 734
25, -67, 805
111, -29, 934
173, 55, 1163
173, 55, 1163
239, 201, 1373
294, 282, 1516
52, 294, 1539
216, 415, 1847
258, 502, 1998
184, 571, 1998
-,-,-
-170, 276, 1564
-144, 365, 1837
-144, 365, 1837
-138, 291, 1944
-72, 509, 1998
-36, 658, 1998
-40, 674, 1998
-47, 637, 1927
-66, 553, 1613
-89, 444, 1326
-89, 444, 1326
-122, 296, 1053
-155, 183, 844
-162, 146, 739
-149, 125, 641
-109, 116, 569
-50, 107, 493
-14, 82, 402
-14, 82, 402
-22, 45, 346
-37, 0, 276
-37, 0, 276
-59, -24, 220
-55, -47, 189
-50, -65, 156
-48, -50, 184
-48, -50, 184
-42, -69, 187
-36, -66, 193
-39, -87, 187
-50, -143, 210
-38, -137, 272
-38, -137, 272
1, -95, 417
8, -75, 493
4, -46, 586
4, -46, 586
102, -76, 718
190, -41, 874
184, 92, 1070
184, 92, 1070
145, 136, 1265
240, 166, 1437
290, 279, 1677
257, 420, 1964
174, 575, 1998
198, 621, 1998
198, 621, 1998
-,-,-
-200, 99, 1464
-200, 99, 1464
-169, 96, 1878
-159, 134, 1998
-125, 239, 1998
-118, 240, 1998
-110, 192, 1998
-156, 228, 1974
-167, 200, 1728
-180, 196, 1401
-187, 163, 1166
-199, 184, 989
-199, 184, 989
-196, 193, 825
-162, 167, 643
-119, 119, 482
-81, 65, 364
-65, 32, 290
-65, 32, 290
-52, 18, 269
-29, 3, 223
2, -45, 183
2, -45, 183
-20, -33, 229
-37, -51, 238
-45, -105, 258
-45, -105, 258
-1, -150, 292
45, -168, 377
78, -131, 461
61, -105, 486
13, -105, 484
13, -105, 484
11, -110, 554
32, -91, 618
-3, -9, 653
-3, -9, 653
47, -12, 666
99, -37, 740
143, -18, 837
143, -18, 837
127, 60, 925
84, 104, 1052
164, 71, 1316
261, 156, 1418
261, 156, 1418
212, 190, 1538
118, 189, 1687
140, 175, 1838
131, 217, 1888
94, 290, 1928
105, 256, 1940
105, 256, 1940
-,-,-
-202, 206, 1023
-202, 206, 1023
-230, 196, 1270
-211, 222, 1635
-280, 196, 1901
-320, 236, 1998
-348, 316, 1998
-309, 304, 1998
-244, 254, 1998
-212, 230, 1922
-207, 188, 1634
-230, 159, 1354
-249, 130, 1121
-249, 130, 1121
-228, 109, 968
-170, 96, 850
-98, 91, 727
-61, 61, 646
-54, 29, 541
-54, 29, 541
-39, 40, 435
-20, 48, 349
-3, 37, 318
-3, 37, 318
20, 37, 303
39, 27, 305
39, 27, 305
55, 42, 296
57, 28, 263
57, 28, 263
49, 1, 201
45, -26, 203
9, -33, 218
9, -33, 218
-44, -72, 236
-76, -91, 270
-58, -108, 348
-58, -108, 348
-33, -87, 483
-31, -82, 576
0, -124, 630
72, -138, 729
72, -138, 729
128, -103, 965
160, 15, 1125
259, 16, 1311
295, 78, 1595
251, 248, 1831
251, 248, 1831
-,-,-
-225, 39, 1182
-225, 39, 1182
-243, 80, 1604
-247, -36, 1849
-233, -33, 1969
-221, 98, 1998
-203, 114, 1998
-130, 143, 1998
-81, 225, 1973
-72, 245, 1679
-72, 245, 1679
-74, 235, 1368
-81, 195, 1168
-67, 178, 1028
-28, 172, 877
-37, 141, 692
-37, 141, 692
-48, 112, 556
-33, 79, 462
-28, 81, 399
-44, 67, 334
-44, 67, 334
-24, 24, 283
17, -31, 246
25, -47, 251
25, -47, 251
20, -37, 248
0, -95, 239
-5, -150, 220
-5, -150, 220
5, -161, 222
-13, -154, 269
-62, -152, 319
-131, -160, 343
-150, -113, 469
-93, -55, 636
-93, -55, 636
-108, -72, 638
-148, -142, 616
-94, -105, 687
11, -15, 794
73, 56, 897
73, 56, 897
64, 104, 1105
117, 158, 1361
230, 221, 1575
230, 221, 1575
244, 224, 1678
-,-,-
-236, 91, 792
-225, 182, 1057
-299, 371, 1379
-265, 312, 1729
-289, 241, 1793
-309, 157, 1970
-309, 157, 1970
-316, 144, 1998
-289, 148, 1998
-285, 182, 1998
-257, 264, 1979
-229, 255, 1771
-230, 200, 1534
-232, 156, 1270
-225, 106, 998
-205, 145, 876
-205, 145, 876
-193, 196, 775
-196, 201, 611
-209, 165, 454
-200, 119, 352
-127, 76, 318
-51, 32, 277
-51, 32, 277
-21, 46, 304
-7, 46, 337
19, -16, 313
19, -16, 313
40, -86, 293
66, -147, 305
105, -185, 315
105, -185, 315
111, -179, 350
68, -164, 344
5, -138, 335
-54, -98, 323
-82, -41, 359
-82, -41, 359
-86, -49, 394
-50, -29, 555
-39, 5, 708
-51, -37, 723
-51, -37, 723
-89, -86, 765
-78, -64, 1013
-20, -24, 1176
15, 65, 1311
15, 65, 1311
39, 167, 1532
-,-,-
-362, -23, 780
-455, 3, 1118
-580, 61, 1354
-587, 109, 1794
-606, 189, 1998
-561, 324, 1998
-446, 283, 1998
-314, 256, 1998
-243, 214, 1871
-243, 214, 1871
-205, 163, 1551
-175, 122, 1312
-137, 142, 1181
-124, 160, 1072
-114, 78, 879
-90, 14, 652
-78, -1, 484
-78, -1, 484
-66, 32, 391
-47, 47, 307
-17, 40, 249
-17, 40, 249
28, 54, 194
39, 108, 167
39, 138, 170
39, 138, 170
74, 85, 144
95, 26, 135
94, -34, 130
94, -34, 130
72, -73, 166
40, -112, 229
12, -132, 322
12, -132, 322
-20, -120, 360
-77, -141, 436
-73, -150, 556
28, -142, 628
111, -140, 705
111, -140, 705
76, -133, 944
118, -14, 1195
242, 147, 1322
303, 196, 1546
294, 207, 1806
242, 358, 1994
242, 358, 1994
235, 469, 1998
-,-,-
-470, 65, 1275
-460, 26, 1365
-418, 52, 1859
-406, 114, 1998
-372, 188, 1998
-343, 199, 1998
-343, 199, 1998
-279, 208, 1998
-224, 223, 1893
-185, 191, 1569
-183, 156, 1317
-159, 161, 1143
-114, 184, 1022
-44, 277, 1028
-51, 266, 998
-78, 150, 787
-78, 150, 787
-53, 39, 559
-18, -33, 406
-15, -87, 318
-6, -115, 263
-6, -115, 263
13, -106, 232
19, -96, 205
13, -87, 150
13, -87, 150
-8, -55, 137
-12, -34, 135
-3, -38, 123
10, -42, 126
10, -42, 126
-11, -51, 156
-57, -80, 215
-83, -73, 315
-83, -73, 315
-89, -79, 407
-148, -91, 488
-185, -136, 622
-115, -121, 732
-32, -55, 800
-46, -38, 997
-46, -38, 997
-14, 52, 1288
137, 190, 1666
216, 223, 1858
184, 267, 1855
141, 390, 1964
141, 390, 1964
-,-,-
-330, 130, 1287
-293, 158, 1555
-315, 85, 1764
-281, 118, 1971
-226, 305, 1998
-173, 304, 1998
-173, 304, 1998
-96, 269, 1998
-64, 256, 1968
-65, 214, 1718
-70, 183, 1446
-83, 167, 1211
-83, 172, 1034
-71, 202, 883
-71, 202, 883
-70, 181, 812
-81, 137, 708
-100, 99, 582
-118, 98, 410
-118, 98, 410
-117, 87, 263
-108, 76, 175
-88, 95, 132
-59, 95, 78
-59, 95, 78
-37, 58, 7
-35, 11, -45
-35, 11, -45
-10, -56, -64
11, -94, -18
-22, -88, 72
-22, -88, 72
-51, -73, 173
-57, -114, 261
-27, -167, 353
-6, -195, 530
26, -99, 744
26, -99, 744
133, -22, 906
230, 57, 1043
213, 143, 1300
271, 236, 1701
271, 236, 1701
393, 322, 1977
404, 348, 1998
356, 388, 1998
384, 349, 1998
406, 291, 1984
-,-,-
-362, -42, 1030
-401, -31, 1549
-436, -35, 1860
-344, 146, 1998
-276, 240, 1998
-276, 240, 1998
-183, 285, 1998
-105, 293, 1998
-59, 316, 1914
-48, 308, 1638
-57, 301, 1347
-42, 321, 1122
-55, 306, 964
-55, 306, 964
-82, 276, 755
-94, 206, 541
-82, 150, 355
-82, 106, 248
-93, 63, 229
-93, 63, 229
-81, 38, 223
-64, 0, 185
-64, 0, 185
-78, -40, 144
-94, -63, 145
-90, -95, 165
-57, -155, 174
-57, -155, 174
-29, -180, 173
-49, -186, 175
-94, -144, 242
-78, -85, 365
-25, -132, 357
-91, -194, 354
-91, -194, 354
-115, -117, 435
-42, 2, 586
55, -10, 806
117, -14, 1065
141, 217, 1420
141, 217, 1420
186, 398, 1822
188, 447, 1987
223, 488, 1998
310, 448, 1998
-,-,-
-270, -38, 1377
-225, -7, 1450
-164, 83, 1920
-109, 82, 1998
-48, 129, 1998
-48, 129, 1998
-22, 115, 1998
-20, 131, 1998
-42, 186, 1957
-75, 218, 1712
-113, 246, 1386
-124, 254, 1112
-97, 291, 932
-97, 291, 932
-51, 307, 767
-52, 227, 578
-69, 102, 392
-67, 11, 312
-67, 11, 312
-52, -28, 264
-36, -88, 181
-31, -126, 145
-34, -129, 160
-34, -129, 160
-27, -110, 166
-28, -102, 197
-13, -81, 241
11, -49, 280
-10, -34, 312
-10, -34, 312
-99, -53, 265
-122, -49, 267
-103, -65, 312
-68, -81, 399
-112, -46, 519
-112, -46, 519
-147, -65, 696
-62, -85, 806
11, -64, 803
3, 4, 1042
3, 4, 1042
50, 86, 1394
167, 143, 1649
201, 177, 1793
201, 177, 1793
147, 251, 1945
137, 414, 1993
131, 456, 1998
-,-,-
-298, 124, 1063
-376, 202, 1267
-376, 202, 1267
-367, 160, 1558
-385, 163, 1791
-393, 117, 1950
-393, 118, 1998
-357, 157, 1998
-301, 186, 1998
-234, 174, 1932
-186, 160, 1670
-149, 196, 1457
-137, 201, 1235
-137, 201, 1235
-103, 223, 1027
-54, 254, 828
-22, 236, 661
-22, 214, 580
-16, 182, 486
-14, 138, 347
-14, 138, 347
-19, 63, 191
-28, 16, 101
-45, -15, 58
-45, -15, 58
-42, -44, 27
-21, -79, -11
-9, -120, -25
-33, -133, 2
-33, -133, 2
-73, -131, 71
-112, -153, 148
-116, -171, 230
-97, -146, 335
-118, -114, 486
-118, -114, 486
-103, -128, 717
-17, -125, 830
71, -68, 933
128, 8, 1092
205, 146, 1376
277, 305, 1620
277, 305, 1620
309, 349, 1764
323, 261, 1886
336, 217, 1928
328, 200, 1945
311, 223, 1990
-,-,-
-291, 76, 1237
-244, 19, 1367
-275, 144, 1914
-237, 180, 1998
-203, 267, 1998
-198, 367, 1998
-198, 367, 1998
-182, 407, 1998
-139, 388, 1959
-138, 364, 1659
-129, 309, 1285
-117, 248, 1029
-110, 234, 840
-106, 231, 720
-97, 215, 604
-97, 215, 604
-94, 176, 475
-84, 128, 395
-86, 70, 309
-98, 7, 268
-98, 7, 268
-79, -35, 249
-47, -69, 246
-35, -96, 250
-35, -96, 250
-48, -138, 261
-39, -165, 253
-32, -194, 218
-48, -211, 190
-101, -219, 209
-133, -212, 256
-114, -189, 333
-114, -189, 333
-66, -132, 479
-82, -98, 538
-175, -140, 538
-162, -175, 598
-69, -140, 685
-21, -2, 721
-31, 158, 942
-31, 158, 942
19, 269, 1303
83, 381, 1619
2, 431, 1771
2, 431, 1771
-157, 507, 1742
-12, 525, 1994
-,-,-
-290, -103, 1162
-275, -54, 1450
-235, 33, 1875
-242, 129, 1998
-228, 172, 1998
-170, 199, 1998
-121, 240, 1989
-108, 262, 1831
-116, 271, 1581
-110, 235, 1343
-116, 218, 1124
-116, 218, 1124
-133, 232, 950
-142, 226, 742
-147, 197, 581
-147, 130, 450
-126, 68, 352
-98, 26, 331
-98, 26, 331
-101, -11, 325
-93, -77, 292
-70, -119, 283
-66, -145, 274
-66, -145, 274
-63, -169, 295
-39, -203, 338
1, -212, 404
32, -196, 457
14, -177, 473
14, -177, 473
-48, -129, 479
-81, -105, 477
-92, -78, 539
-79, -68, 590
-58, -51, 639
-58, -51, 639
-37, -20, 693
-4, -16, 744
33, -93, 826
56, -64, 928
56, -64, 928
21, -6, 990
34, -43, 1109
133, -62, 1355
133, -62, 1355
173, 29, 1531
122, 136, 1681
54, 185, 1768
30, 199, 1871
-,-,-
-293, 272, 1444
-293, 272, 1444
-388, 278, 1768
-334, 239, 1905
-340, 324, 1998
-369, 427, 1998
-343, 445, 1998
-295, 440, 1998
-269, 415, 1854
-248, 373, 1598
-225, 326, 1308
-218, 255, 1043
-202, 209, 864
-202, 209, 864
-182, 183, 738
-150, 164, 678
-119, 148, 558
-103, 89, 397
-85, 2, 283
-85, 2, 283
-56, -46, 263
-28, -59, 254
-16, -77, 232
-16, -77, 232
-11, -129, 236
-12, -160, 242
-1, -188, 235
21, -220, 217
18, -204, 243
18, -204, 243
-14, -162, 264
-79, -97, 305
-93, -42, 341
-74, -1, 372
-74, -1, 372
-86, -5, 422
-141, -41, 513
-125, -27, 649
-18, -12, 808
-18, -12, 808
92, -101, 997
106, -60, 1291
99, 50, 1506
145, 52, 1580
181, 64, 1716
181, 64, 1716
157, 128, 1913
101, 238, 1988
77, 322, 1998
73, 367, 1998
-,-,-
-345, 162, 1195
-345, 162, 1396
-385, 175, 1396
-415, 143, 1833
-390, 223, 1996
-367, 234, 1998
-352, 276, 1998
-282, 280, 1998
-240, 301, 1995
-218, 295, 1822
-203, 266, 1518
-197, 213, 1220
-181, 174, 979
-181, 174, 979
-187, 180, 850
-175, 176, 725
-138, 159, 592
-111, 113, 428
-112, 63, 322
-100, 54, 295
-100, 54, 295
-70, 49, 253
-28, 21, 185
7, -24, 136
7, -24, 136
26, -57, 98
15, -85, 77
15, -85, 77
9, -124, 86
4, -152, 110
-42, -138, 128
-42, -138, 128
-102, -73, 159
-106, 24, 325
-47, -30, 429
-11, -87, 428
-60, -64, 484
-60, -64, 484
-75, -6, 683
33, -17, 954
140, -2, 1103
100, 73, 1365
100, 73, 1365
104, 115, 1686
167, 106, 1965
146, 142, 1998
85, 221, 1998
85, 297, 1998
-,-,-
-389, 220, 1725
-410, 189, 1821
-410, 189, 1821
-325, 186, 1909
-287, 226, 1956
-256, 238, 1997
-222, 247, 1976
-189, 230, 1838
-147, 180, 1649
-139, 168, 1474
-154, 174, 1319
-142, 140, 1140
-107, 118, 1018
-90, 135, 910
-90, 135, 910
-83, 131, 792
-72, 74, 632
-71, 45, 477
-71, 45, 477
-87, -5, 361
-83, -35, 328
-56, -39, 350
-44, -55, 369
-44, -55, 369
-48, -80, 370
-41, -84, 327
-38, -103, 296
-40, -140, 252
-34, -147, 281
-34, -147, 281
-17, -147, 293
-42, -167, 309
-87, -139, 340
-94, -80, 434
-89, -37, 514
-89, -37, 514
-108, -55, 574
-130, -53, 632
-116, -29, 675
-106, -52, 732
-69, -33, 834
-22, 25, 892
-22, 25, 892
59, 36, 1013
59, 16, 1283
62, 107, 1572
62, 107, 1572
32, 202, 1745
-7, 221, 1858
-,-,-
-355, 27, 1077
-355, 27, 1077
-410, 97, 1525
-382, 174, 1846
-363, 183, 1998
-363, 298, 1998
-308, 323, 1998
-239, 283, 1994
-190, 274, 1843
-174, 227, 1616
-174, 227, 1616
-172, 183, 1352
-168, 116, 1109
-147, 111, 1027
-138, 119, 969
-133, 81, 830
-108, 65, 681
-96, 92, 587
-96, 92, 587
-103, 93, 537
-106, 80, 498
-90, 51, 434
-90, 51, 434
-74, 15, 371
-73, -37, 326
-76, -81, 288
-70, -110, 266
-70, -110, 266
-56, -143, 266
-40, -177, 261
-19, -203, 257
-39, -194, 265
-102, -186, 279
-120, -149, 288
-103, -131, 318
-80, -99, 424
-80, -99, 424
-48, -48, 537
-61, 29, 578
-87, 24, 592
-87, 24, 592
-64, -16, 712
19, 64, 855
49, 210, 1101
58, 270, 1474
58, 270, 1474
89, 310, 1866
121, 382, 1974
107, 414, 1998
118, 400, 1998
133, 392, 1998
-,-,-
-460, -37, 1395
-461, 27, 1805
-435, 133, 1998
-419, 236, 1998
-406, 301, 1998
-406, 301, 1998
-342, 342, 1998
-275, 331, 1922
-258, 302, 1650
-243, 237, 1337
-260, 175, 1055
-270, 128, 900
-236, 123, 784
-191, 97, 694
-191, 97, 694
-155, 77, 575
-126, 60, 438
-132, 37, 335
-147, -9, 296
-137, -16, 297
-137, -16, 297
-110, -11, 287
-88, -6, 268
-81, -22, 228
-79, -48, 208
-79, -48, 208
